PROP_CNPJ,PROP_ALVO_CASCO,CALC_PROB_SINISTRO,CALC_DECIL_SCORE,CALC_DECISAO_FINAL,RGR_REGRA_DISPARADA_ID,CALC_REASON_CODE,CALC_JUSTIFICATIVA_NEGOCIO,CALC_AGRAVAMENTO_PREMIO_PCT,CALC_EXIGE_RASTREADOR_GPS,VI_TICKET_MEDIO_PREMIO,CALC_PREMIO_FINAL_FATURADO,CALC_RECEITA_ADICIONAL,CALC_PERDA_EVITADA,PROP_SECAO_CNAE,PROP_PORTE_FATURAMENTO,PROP_CONCENTRACAO_AREA_RISCO,PROP_QTD_PROCESSOS_REQUERIDO,PROP_RISCO_LIDERANCA
CNPJ_002521,0.0,0.0674,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,H,BAIXISSIMA,5.0,0.0
CNPJ_002522,0.0,0.0865,8,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,N,J,ALTA,106.0,
CNPJ_002523,0.0,0.0903,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,C,ALTA,5.0,0.0
CNPJ_002524,0.0,0.1157,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,D,BAIXISSIMA,2.0,0.0
CNPJ_002525,0.0,0.0706,10,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,F,J,MEDIA,196.0,1.0
CNPJ_002526,0.0,0.1027,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,,ALTA,0.0,
CNPJ_002527,0.0,0.1032,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,A,ALTA,0.0,0.0
CNPJ_002528,0.0,0.0993,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,Q,EMPRESA_ISENTA,ALTA,0.0,
CNPJ_002529,0.0,0.0884,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,G,ALTISSIMA,13.0,0.0
CNPJ_002530,0.0,0.0962,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,G,BAIXISSIMA,2.0,0.0
CNPJ_002531,0.0,0.1145,3,RECUSADO,RGR_K01_RISCO_LIDERANCA_AREA_CRITICA,K01_LIDERANCA_AREA_CRITICA,Recusa Sumaria: Risco de lideranca detectado em area de concentracao altissima de sinistro.,0.0,False,10000.0,0.0,0.0,0.0,Q,EMPRESA_ISENTA,ALTISSIMA,0.0,1.0
CNPJ_002532,0.0,0.102,6,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,C,J,BAIXISSIMA,139.0,1.0
CNPJ_002533,0.0,0.1137,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,,BAIXISSIMA,0.0,0.0
CNPJ_002534,0.0,0.0953,7,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,N,J,ALTISSIMA,510.0,0.0
CNPJ_002535,0.0,0.0721,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,H,ALTA,0.0,0.0
CNPJ_002536,0.0,0.1234,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,K,B,ALTA,0.0,0.0
CNPJ_002537,0.0,0.1225,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,C,ALTA,0.0,0.0
CNPJ_002538,0.0,0.1357,2,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,G,J,BAIXISSIMA,212.0,0.0
CNPJ_002539,0.0,0.1183,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,,ALTA,0.0,0.0
CNPJ_002540,0.0,0.0779,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,F,ALTISSIMA,17.0,0.0
CNPJ_002541,0.0,0.094,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,,ALTISSIMA,0.0,0.0
CNPJ_002542,0.0,0.1424,1,RECUSADO,RGR_K01_RISCO_LIDERANCA_AREA_CRITICA,K01_LIDERANCA_AREA_CRITICA,Recusa Sumaria: Risco de lideranca detectado em area de concentracao altissima de sinistro.,0.0,False,10000.0,0.0,0.0,0.0,C,J,ALTISSIMA,17.0,1.0
CNPJ_002543,0.0,0.0899,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,K,C,ALTA,0.0,0.0
CNPJ_002544,0.0,0.1239,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,B,ALTISSIMA,0.0,0.0
CNPJ_002545,0.0,0.1141,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,E,ALTA,1.0,0.0
CNPJ_002546,0.0,0.1063,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,E,MEDIA,0.0,0.0
CNPJ_002547,0.0,0.1216,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,F,ALTA,2.0,0.0
CNPJ_002548,0.0,0.099,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,,BAIXISSIMA,0.0,0.0
CNPJ_002549,0.0,0.0812,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,J,BAIXISSIMA,26.0,0.0
CNPJ_002550,0.0,0.1156,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,J,B,ALTA,0.0,0.0
CNPJ_002551,0.0,0.0996,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,G,MEDIA,0.0,0.0
CNPJ_002552,0.0,0.1155,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,,BAIXISSIMA,0.0,0.0
CNPJ_002553,0.0,0.1157,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,G,ALTA,1.0,0.0
CNPJ_002554,0.0,0.0902,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,,ALTISSIMA,2.0,0.0
CNPJ_002555,0.0,0.118,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,F,F,ALTA,1.0,0.0
CNPJ_002556,0.0,0.121,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,D,ALTISSIMA,1.0,0.0
CNPJ_002557,0.0,0.0839,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,D,BAIXISSIMA,0.0,0.0
CNPJ_002558,0.0,0.1314,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,H,ALTA,13.0,1.0
CNPJ_002559,0.0,0.0789,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,I,ALTA,2.0,0.0
CNPJ_002560,0.0,0.0812,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,J,BAIXISSIMA,45.0,1.0
CNPJ_002561,0.0,0.1031,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,D,ALTISSIMA,0.0,0.0
CNPJ_002562,0.0,0.0915,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,J,ALTISSIMA,3.0,0.0
CNPJ_002563,0.0,0.1056,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,A,ALTA,1.0,
CNPJ_002564,0.0,0.0948,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,E,ALTISSIMA,9.0,0.0
CNPJ_002565,0.0,0.103,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,M,A,ALTA,0.0,0.0
CNPJ_002566,0.0,0.0747,10,RECUSADO,RGR_K01_RISCO_LIDERANCA_AREA_CRITICA,K01_LIDERANCA_AREA_CRITICA,Recusa Sumaria: Risco de lideranca detectado em area de concentracao altissima de sinistro.,0.0,False,10000.0,0.0,0.0,0.0,G,J,ALTISSIMA,2823.0,1.0
CNPJ_002567,0.0,0.1079,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,,ALTA,1.0,0.0
CNPJ_002568,0.0,0.0736,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,F,ALTA,4.0,0.0
CNPJ_002569,0.0,0.1097,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,F,ALTA,1.0,0.0
CNPJ_002570,0.0,0.1836,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,0.0,G,A,ALTA,0.0,0.0
CNPJ_002571,0.0,0.1113,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,G,BAIXISSIMA,0.0,0.0
CNPJ_002572,0.0,0.1129,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,Q,G,MEDIA,2.0,0.0
CNPJ_002573,0.0,0.1106,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,C,ALTA,0.0,0.0
CNPJ_002574,0.0,0.1182,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,N,,ALTA,0.0,0.0
CNPJ_002575,0.0,0.1037,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,,BAIXISSIMA,1.0,0.0
CNPJ_002576,0.0,0.1113,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,K,C,ALTA,0.0,0.0
CNPJ_002577,0.0,0.1386,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,H,ALTA,3.0,0.0
CNPJ_002578,0.0,0.0936,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,G,BAIXISSIMA,2.0,0.0
CNPJ_002579,0.0,0.1079,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,D,ALTA,3.0,1.0
CNPJ_002580,0.0,0.1102,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,S,EMPRESA_ISENTA,BAIXISSIMA,0.0,0.0
CNPJ_002581,0.0,0.1018,6,RECUSADO,RGR_K01_RISCO_LIDERANCA_AREA_CRITICA,K01_LIDERANCA_AREA_CRITICA,Recusa Sumaria: Risco de lideranca detectado em area de concentracao altissima de sinistro.,0.0,False,10000.0,0.0,0.0,0.0,H,C,ALTISSIMA,0.0,1.0
CNPJ_002582,0.0,0.112,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,,ALTISSIMA,0.0,0.0
CNPJ_002583,0.0,0.1031,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,F,MEDIA,0.0,1.0
CNPJ_002584,0.0,0.1023,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,A,ALTA,0.0,0.0
CNPJ_002585,0.0,0.1115,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,I,BAIXISSIMA,55.0,0.0
CNPJ_002586,0.0,0.1144,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,,ALTISSIMA,0.0,0.0
CNPJ_002587,0.0,0.1047,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,H,ALTA,3.0,0.0
CNPJ_002588,0.0,0.1329,2,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,C,J,ALTA,382.0,0.0
CNPJ_002589,0.0,0.0879,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,F,ALTA,0.0,0.0
CNPJ_002590,0.0,0.1099,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,C,ALTA,0.0,0.0
CNPJ_002591,0.0,0.0776,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,I,ALTISSIMA,28.0,0.0
CNPJ_002592,0.0,0.1041,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,Q,G,ALTISSIMA,3.0,0.0
CNPJ_002593,0.0,0.1076,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,E,ALTA,0.0,0.0
CNPJ_002594,0.0,0.0688,10,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,C,J,ALTA,126.0,0.0
CNPJ_002595,0.0,0.1146,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,H,B,ALTA,0.0,0.0
CNPJ_002596,0.0,0.1048,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,E,MEDIA,0.0,0.0
CNPJ_002597,0.0,0.0987,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,M,G,BAIXISSIMA,0.0,0.0
CNPJ_002598,0.0,0.0947,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,F,ALTA,0.0,0.0
CNPJ_002599,0.0,0.1022,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,C,BAIXISSIMA,0.0,0.0
CNPJ_002600,0.0,0.1137,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,D,BAIXISSIMA,2.0,0.0
CNPJ_002601,0.0,0.0889,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,E,H,ALTA,5.0,0.0
CNPJ_002602,0.0,0.0827,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,F,BAIXISSIMA,0.0,0.0
CNPJ_002603,0.0,0.1103,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,,ALTA,0.0,0.0
CNPJ_002604,0.0,0.0709,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,,,,,
CNPJ_002605,0.0,0.1132,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,E,BAIXISSIMA,0.0,0.0
CNPJ_002606,0.0,0.1145,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,S,EMPRESA_ISENTA,BAIXISSIMA,0.0,
CNPJ_002607,0.0,0.103,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,A,BAIXISSIMA,0.0,1.0
CNPJ_002608,0.0,0.1188,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,N,,ALTA,0.0,0.0
CNPJ_002609,0.0,0.0959,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,M,G,ALTISSIMA,4.0,0.0
CNPJ_002610,0.0,0.1198,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,M,E,BAIXISSIMA,0.0,0.0
CNPJ_002611,0.0,0.0971,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,D,BAIXISSIMA,1.0,0.0
